SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
IE-Cra,20/06/2020 04:00,-0.06557377,-0.666666667,-0.24412375,-0.169583723,-0.168037561,-0.166703353,,,-0.177505,,-0.433956719,,,0.493,-0.497052,,0.028265625,-0.4932,-0.499463636,-0.549,-0.47877,,,,,,,,,,2.45369
IE-Cra,20/06/2020 05:00,-0.06557377,-0.583333333,-0.26110625,-0.169931023,-0.166445492,-0.170738478,,,-0.170369,,-0.404632813,,,0.493,-0.4726545,,0.029221875,-0.4866,-0.499454545,-0.538611111,-0.47681,,,,,,,,,,1.526224
IE-Cra,20/06/2020 06:00,-0.06557377,-0.5,-0.281484,-0.170161133,-0.148822967,-0.151580083,,,-0.14059,,-0.31028125,,,0.4935,-0.394154,,0.05596875,-0.47445805,-0.499318182,-0.307222222,-0.46127,,,,,,,,,,
IE-Cra,20/06/2020 07:00,-0.06557377,-0.416666667,-0.28836425,-0.16995981,-0.1199135,-0.129102867,,,-0.104366667,,-0.19975,,,0.3042,-0.302192,,0.0775625,-0.4574862,-0.473890909,-0.169166667,-0.42999,,,,,,,,,,-4.22289
IE-Cra,20/06/2020 08:00,-0.06557377,-0.333333333,-0.28918275,-0.169153865,-0.104590333,-0.1291565,,,-0.072083333,,-0.0996875,,,0.1818,-0.21894,,0.0910625,-0.46038585,-0.451931818,-0.117777778,-0.40765,,,,,,,,,,-5.952605
IE-Cra,20/06/2020 09:00,-0.06557377,-0.25,-0.29085575,-0.168000663,-0.090505,-0.105543,,,-0.026766667,,0.0059375,,,0.15925,-0.13106,,0.09925,-0.4484775,-0.444095455,-0.168055556,-0.4037,,,,,,,,,,-8.26005
IE-Cra,20/06/2020 10:00,-0.06557377,-0.166666667,-0.29227475,-0.166713114,,-0.1144115,,,-0.0415,,-0.05046875,,,0.1452,-0.17799,,0.102375,-0.45007805,-0.439845455,-0.127777778,-0.38615,,,,,,,,,,-8.35655
IE-Cra,20/06/2020 11:00,-0.06557377,-0.083333333,-0.29340825,-0.165616488,-0.090092167,-0.102940667,,,-0.0172,,0.02328125,,,0.11135,-0.11663,,0.107125,-0.44678965,-0.430763636,-0.166111111,-0.3927,,,,,,,,,,-6.857225
IE-Cra,20/06/2020 12:00,-0.06557377,0,-0.29326775,-0.164860657,-0.110696833,-0.116054167,,,-0.047383333,,-0.07546875,,,0.1138,-0.19879,,0.11115625,-0.43972675,-0.428468182,-0.1425,-0.37385,,,,,,,,,,-7.30387
IE-Cra,20/06/2020 13:00,-0.06557377,0.083333333,-0.29275525,-0.164285167,-0.130145383,-0.123293,,,-0.079916667,,-0.16859375,,,0.15195,-0.27627,,0.10928125,-0.4353138,-0.436745455,-0.141111111,-0.3603,,,,,,,,,,-6.285855
IE-Cra,20/06/2020 14:00,-0.06557377,0.166666667,-0.29268425,-0.164236502,-0.1365753,-0.127747333,,,-0.104516667,,-0.23078125,,,0.14515,-0.32801,,0.1065625,-0.4342477,-0.437259091,-0.181944444,-0.3544,,,,,,,,,,-4.683035
IE-Cra,20/06/2020 15:00,-0.06557377,0.25,-0.2916345,-0.164416707,-0.169466987,-0.146804183,,,-0.134151667,,-0.31653125,,,0.19155,-0.399354,,0.1025625,-0.4371514,-0.447468182,-0.183888889,-0.34835,,,,,,,,,,-2.1226965
IE-Cra,20/06/2020 16:00,-0.06557377,0.333333333,-0.2907965,-0.164697667,-0.18011295,-0.144181267,,,-0.173676667,,-0.362796875,,,0.3555,-0.437847,,0.0919375,-0.4450748,-0.477922727,-0.238055556,-0.3682,,,,,,,,,,0.195216
IE-Cra,20/06/2020 17:00,-0.06557377,0.416666667,-0.290598,-0.165139658,-0.177581433,-0.146369567,,,-0.163401667,,-0.376515625,,,0.3325,-0.449261,,0.0905,-0.432951,-0.474836364,-0.236666667,-0.3641,,,,,,,,,,0.8493245
IE-Cra,20/06/2020 18:00,-0.06557377,0.5,-0.290168,-0.165507347,-0.184315733,-0.15384215,,,-0.165876667,,-0.401265625,,,0.33405,-0.469853,,0.09196875,-0.43473705,-0.474636364,-0.202222222,-0.34655,,,,,,,,,,1.866825
IE-Cra,20/06/2020 19:00,-0.06557377,0.583333333,-0.2839455,-0.165840247,-0.176004673,-0.166021867,,,-0.178961667,,-0.417679688,,,0.422,-0.4835095,,0.08615625,-0.4229527,-0.488809091,-0.213611111,-0.34935,,,,,,,,,,2.633965
IE-Cra,20/06/2020 20:00,-0.06557377,0.666666667,-0.27920575,-0.16613957,-0.2009135,-0.166380079,,,-0.177771667,,-0.42943125,,,0.448,-0.49328675,,0.08446875,-0.4403416,-0.492677273,-0.231111111,-0.36925,,,,,,,,,,2.463145
IE-Cra,20/06/2020 21:00,-0.06557377,0.75,-0.27813325,-0.166411262,-0.168760482,-0.166483483,,,-0.176933333,,-0.435776719,,,0.4565,-0.49856625,,0.0861875,-0.44205215,-0.493759091,-0.238888889,-0.38235,,,,,,,,,,2.557365
IE-Cra,20/06/2020 22:00,-0.06557377,0.833333333,-0.276709,-0.166605734,-0.164107972,-0.166624434,,,-0.176468333,,-0.437491719,,,0.4605,-0.499993,,0.08940625,-0.4498043,-0.494145455,-0.222222222,-0.39015,,,,,,,,,,2.55533
IE-Cra,20/06/2020 23:00,-0.06557377,0.916666667,-0.27649825,-0.166705481,-0.099001907,-0.166609259,,,-0.1737,,-0.437499063,,,0.475,-0.49999925,,0.0893125,-0.4297569,-0.4963,-0.002222222,-0.4104,,,,,,,,,,2.55533
IE-Cra,21/06/2020 00:00,-0.06010929,-1,-0.277985,-0.166831397,-0.16813053,-0.166338035,,,-0.190746667,,-0.437499531,,,0.4305,-0.4999995,,0.08171875,-0.447315,-0.490477273,0.229444444,-0.42533,,,,,,,,,,2.55114
IE-Cra,21/06/2020 01:00,-0.06010929,-0.916666667,-0.27602975,-0.166945123,-0.17472225,-0.166173408,,,-0.190135,,-0.43749875,,,0.4295,-0.499999,,0.07203125,-0.48409425,-0.491254545,0.066388889,-0.44805,,,,,,,,,,2.48104
IE-Cra,21/06/2020 02:00,-0.06010929,-0.833333333,-0.27825475,-0.16724955,-0.1754698,-0.165936783,,,-0.177391667,,-0.437495938,,,0.439,-0.4999965,,0.06803125,-0.4795969,-0.492754545,-0.115277778,-0.46537,,,,,,,,,,2.591745
IE-Cra,21/06/2020 03:00,-0.06010929,-0.75,-0.28015525,-0.167542857,-0.177291917,-0.164332242,,,-0.183191667,,-0.437482031,,,0.417,-0.499985,,0.0721875,-0.4693406,-0.489722727,-0.040277778,-0.442045,,,,,,,,,,2.917965
IE-Cra,21/06/2020 04:00,-0.06010929,-0.666666667,-0.2796325,-0.1677156,-0.176255367,-0.165147017,,,-0.18284,,-0.435398125,,,0.414,-0.49825125,,0.07571875,-0.47080085,-0.48895,0.015277778,-0.4296,,,,,,,,,,2.204835
IE-Cra,21/06/2020 05:00,-0.06010929,-0.583333333,-0.28000925,-0.167805438,-0.170935228,-0.162943017,,,-0.176443333,,-0.420270313,,,0.4255,-0.485665,,0.0760625,-0.4723501,-0.490395455,0.023333333,-0.43514,,,,,,,,,,0.9885585
IE-Cra,21/06/2020 06:00,-0.06010929,-0.5,-0.28363925,-0.167831455,-0.167699405,-0.16112965,,,-0.1655505,,-0.35253125,,,0.418,-0.429306,,0.0784375,-0.46833805,-0.489122727,0.098055556,-0.42688,,,,,,,,,,0.759161
IE-Cra,21/06/2020 07:00,-0.06010929,-0.416666667,-0.2839525,-0.167731488,-0.162051883,-0.161351267,,,-0.157220167,,-0.361515625,,,0.4465,-0.436781,,0.07903125,-0.4624952,-0.492881818,0.123055556,-0.413895,,,,,,,,,,-1.1707745
IE-Cra,21/06/2020 08:00,-0.06010929,-0.333333333,-0.28568325,-0.167531522,-0.154092783,-0.1494789,,,-0.141388333,,-0.2975625,,,0.393,-0.383572,,0.083875,-0.45106205,-0.484981818,0.21,-0.3921,,,,,,,,,,-1.86685
IE-Cra,21/06/2020 09:00,-0.06010929,-0.25,-0.28642625,-0.167203698,-0.14242385,-0.078291667,,,-0.099166667,,-0.15803125,,,0.349,-0.267482,,0.08703125,-0.44813415,-0.478,0.274722222,-0.381,,,,,,,,,,-2.7835
IE-Cra,21/06/2020 10:00,-0.06010929,-0.166666667,-0.28645425,-0.166669322,-0.133917483,-0.079892,,,-0.07495,,-0.09703125,,,0.3605,-0.21673,,0.090125,-0.45098415,-0.479140909,0.324444444,-0.3717,,,,,,,,,,-2.676325
IE-Cra,21/06/2020 11:00,-0.06010929,-0.083333333,-0.2864055,-0.165823053,-0.130832333,-0.093125,,,-0.0463,,-0.04609375,,,0.18045,-0.17435,,0.0929375,-0.4472606,-0.45085,0.380833333,-0.37685,,,,,,,,,,-5.410475
IE-Cra,21/06/2020 12:00,-0.06010929,0,-0.28622325,-0.164971502,-0.1134335,-0.083045667,,,-0.057883333,,-0.08909375,,,0.1431,-0.210126,,0.09703125,-0.44481575,-0.442740909,0.346388889,-0.3755,,,,,,,,,,-6.267645
IE-Cra,21/06/2020 13:00,-0.06010929,0.083333333,-0.2862615,-0.164525823,-0.106887333,-0.092877,,,-0.033116667,,-0.02578125,,,0.09335,-0.15745,,0.1019375,-0.44256445,-0.431436364,0.311111111,-0.3594,,,,,,,,,,-7.28747
IE-Cra,21/06/2020 14:00,-0.06010929,0.166666667,-0.2868445,-0.163912762,-0.128595,-0.112199667,,,-0.086933333,,-0.116875,,,0.2192,-0.23324,,0.0958125,-0.4500049,-0.4548,0.326666667,-0.37795,,,,,,,,,,-4.494305
IE-Cra,21/06/2020 15:00,-0.06010929,0.25,-0.28588725,-0.163578827,-0.1218975,-0.097819333,,,-0.028716667,,-0.0171875,,,0.0526,-0.1503,,0.10275,-0.4467409,-0.423986364,0.287777778,-0.37525,,,,,,,,,,-5.115915
IE-Cra,21/06/2020 16:00,-0.06010929,0.333333333,-0.28536175,-0.163390193,-0.106692667,-0.106790167,,,-0.06895,,-0.111578125,,,0.0505,-0.228833,,0.10303125,-0.446814,-0.423290909,0.3225,-0.3734,,,,,,,,,,-4.115615
IE-Cra,21/06/2020 17:00,-0.06010929,0.416666667,-0.28524525,-0.16340704,-0.1262485,-0.123531333,,,-0.0745,,-0.108125,,,0.0221,-0.22596,,0.10509375,-0.45232125,-0.416804545,0.335277778,-0.37995,,,,,,,,,,-3.303355
IE-Cra,21/06/2020 18:00,-0.06010929,0.5,-0.284963,-0.163614917,-0.156267715,-0.14352485,,,-0.1158,,-0.210734375,,,0.02915,-0.311331,,0.10153125,-0.45588155,-0.420818182,0.315833333,-0.38205,,,,,,,,,,-1.431515
IE-Cra,21/06/2020 19:00,-0.06010929,0.583333333,-0.284616,-0.164008845,-0.168856922,-0.15611555,,,-0.155725,,-0.3499375,,,0.08235,-0.427148,,0.09325,-0.46506215,-0.43555,0.298055556,-0.4103,,,,,,,,,,-0.6997375
IE-Cra,21/06/2020 20:00,-0.06010929,0.666666667,-0.283638,-0.164502403,-0.174140833,-0.16371368,,,-0.171482667,,-0.38728125,,,0.1427,-0.458218,,0.08709375,-0.482629,-0.448218182,0.301944444,-0.43058,,,,,,,,,,0.8296835
IE-Cra,21/06/2020 21:00,-0.06010929,0.75,-0.27995425,-0.165051333,-0.171241433,-0.165824423,,,-0.183106667,,-0.430679375,,,0.22435,-0.49432525,,0.076625,-0.4894193,-0.464181818,0.236944444,-0.46047,,,,,,,,,,2.42816
IE-Cra,21/06/2020 22:00,-0.06010929,0.833333333,-0.26751,-0.165688355,-0.16059931,-0.165920683,,,-0.18467,,-0.437442031,,,0.342,-0.49995175,,0.06140625,-0.49663,-0.482427273,-0.094722222,-0.47334,,,,,,,,,,2.664985
IE-Cra,21/06/2020 23:00,-0.06010929,0.916666667,-0.26881775,-0.166506437,-0.169803148,-0.166871389,,,-0.179411667,,-0.437491406,,,0.3725,-0.49999275,,0.052159375,-0.49296,-0.487272727,-0.179166667,-0.477695,,,,,,,,,,
IE-Cra,22/06/2020 00:00,-0.054644809,-1,-0.27522075,-0.167416243,-0.176198067,-0.164950389,,,-0.175373333,,-0.437489531,,,0.3365,-0.49999125,,0.05934375,-0.4812016,-0.482340909,-0.168055556,-0.470675,,,,,,,,,,2.75873
IE-Cra,22/06/2020 01:00,-0.054644809,-0.916666667,-0.27823325,-0.167903735,-0.175309533,-0.165614793,,,-0.175543333,,-0.437489375,,,0.3095,-0.499991,,0.06778125,-0.47913125,-0.4775,-0.093888889,-0.446315,,,,,,,,,,2.468265
IE-Cra,22/06/2020 02:00,-0.054644809,-0.833333333,-0.27844075,-0.168160745,-0.1752445,-0.166050137,,,-0.173868333,,-0.437490469,,,0.3375,-0.499992,,0.068625,-0.46947435,-0.480636364,-0.198333333,-0.4507,,,,,,,,,,3.099295
IE-Cra,22/06/2020 03:00,-0.054644809,-0.75,-0.27378875,-0.168292265,-0.17778755,-0.164166773,,,-0.17629,,-0.437486875,,,0.365,-0.499989,,0.074875,-0.4614485,-0.482840909,-0.177777778,-0.42067,,,,,,,,,,2.60943
IE-Cra,22/06/2020 04:00,-0.054644809,-0.666666667,-0.278166,-0.168311052,-0.163934222,-0.165751802,,,-0.179856667,,-0.43687375,,,0.4,-0.499479,,0.074875,-0.45201045,-0.48725,-0.1675,-0.4123,,,,,,,,,,2.48154
IE-Cra,22/06/2020 05:00,-0.054644809,-0.583333333,-0.278461,-0.16827182,-0.17694398,-0.165683395,,,-0.180873333,,-0.434175,,,0.396,-0.4972335,,0.0760625,-0.45388915,-0.486595455,-0.096944444,-0.39515,,,,,,,,,,2.4331
IE-Cra,22/06/2020 06:00,-0.054644809,-0.5,-0.2788295,-0.16821632,-0.165248453,-0.165658712,,,-0.179706667,,-0.429525,,,0.389,-0.49336475,,0.07978125,,-0.485104545,-0.115277778,-0.406,,,,,,,,,,2.359445
IE-Cra,22/06/2020 07:00,-0.054644809,-0.416666667,-0.279134,-0.168114493,-0.178973467,-0.165246795,,,-0.175366667,,-0.416840625,,,0.4005,-0.4828115,,0.08565625,-0.44556435,-0.485818182,-0.084722222,-0.37845,,,,,,,,,,2.1711
IE-Cra,22/06/2020 08:00,-0.054644809,-0.333333333,-0.28802125,-0.167952605,-0.16664865,-0.159050317,,,-0.155095,,-0.3825625,,,0.381,-0.454292,,0.09278125,-0.4459008,-0.481722727,-0.058333333,-0.37515,,,,,,,,,,0.568668
IE-Cra,22/06/2020 09:00,-0.054644809,-0.25,-0.288708,-0.167678167,-0.134109117,-0.137983433,,,-0.114716667,,-0.271046875,,,0.3605,-0.361511,,0.099625,-0.4453656,-0.477009091,-0.025,-0.3705,,,,,,,,,,-3.573655
IE-Cra,22/06/2020 10:00,-0.054644809,-0.166666667,-0.2906255,-0.167206412,-0.13473815,-0.130036333,,,-0.07715,,-0.163078125,,,0.3112,-0.271681,,0.10896875,-0.45253085,-0.465831818,-0.007777778,-0.374,,,,,,,,,,-5.350445
IE-Cra,22/06/2020 11:00,-0.054644809,-0.083333333,-0.2911745,-0.166401352,-0.149626333,-0.136793533,,,-0.113666667,,-0.258796875,,,0.29815,-0.351319,,0.11484375,-0.45961165,-0.461227273,0.056944444,-0.415655,,,,,,,,,,-2.95981
IE-Cra,22/06/2020 12:00,-0.054644809,0,-0.2917805,-0.165719563,-0.143819217,-0.136646383,,,-0.120583333,,-0.28859375,,,0.27635,-0.37611,,0.11734375,-0.4572629,-0.455931818,0.004722222,-0.40875,,,,,,,,,,-3.597525
IE-Cra,22/06/2020 13:00,-0.054644809,0.083333333,-0.291905,-0.16529819,-0.131154667,-0.126224333,,,-0.089833333,,-0.2064375,,,0.2687,-0.307756,,0.12209375,-0.4447651,-0.452227273,-0.015,-0.38335,,,,,,,,,,-6.31324
IE-Cra,22/06/2020 14:00,-0.054644809,0.166666667,-0.29090775,-0.164807478,-0.150913117,-0.14577465,,,-0.113883333,,-0.270703125,,,0.30755,-0.361225,,0.1181875,-0.4468765,-0.461609091,-0.0925,-0.38235,,,,,,,,,,-1.3901375
IE-Cra,22/06/2020 15:00,-0.054644809,0.25,-0.29131975,-0.164423993,-0.138453433,-0.139520733,,,-0.120766667,,-0.2923125,,,0.3125,-0.379204,,0.1153125,-0.44394025,-0.463795455,-0.082222222,-0.37985,,,,,,,,,,-4.714555
IE-Cra,22/06/2020 16:00,-0.054644809,0.333333333,-0.29053225,-0.16432011,-0.142275583,-0.137190817,,,-0.108616667,,-0.262203125,,,0.2954,-0.354153,,0.11775,-0.4343732,-0.459522727,-0.06,-0.35855,,,,,,,,,,-3.29542
IE-Cra,22/06/2020 17:00,-0.054644809,0.416666667,-0.2898105,-0.164142447,-0.152353567,-0.145490633,,,-0.1276,,-0.30996875,,,0.29075,-0.393894,,0.1171875,-0.4347284,-0.458831818,-0.026666667,-0.34195,,,,,,,,,,-1.1101055
IE-Cra,22/06/2020 18:00,-0.054644809,0.5,-0.288638,-0.16411383,-0.163119448,-0.1585137,,,-0.142851667,,-0.350734375,,,0.27765,-0.427811,,0.1145625,-0.44092035,-0.4574,-0.005,-0.36055,,,,,,,,,,0.5859665
IE-Cra,22/06/2020 19:00,-0.054644809,0.583333333,-0.2875535,-0.164247925,-0.168212237,-0.163531808,,,-0.156835,,-0.398015625,,,0.31835,-0.467149,,0.11115625,-0.44816475,-0.46625,0.01,-0.37535,,,,,,,,,,1.834995
IE-Cra,22/06/2020 20:00,-0.054644809,0.666666667,-0.286496,-0.164452315,-0.170535593,-0.164919137,,,-0.165711,,-0.416210938,,,0.364,-0.4822875,,0.1055625,-0.4574936,-0.4762,-0.029444444,-0.3885,,,,,,,,,,2.208125
IE-Cra,22/06/2020 21:00,-0.054644809,0.75,-0.286318,-0.164710475,-0.167403735,-0.166503145,,,-0.170345,,-0.433799844,,,0.386,-0.4969215,,0.101875,-0.47349365,-0.480745455,0.091111111,-0.4098,,,,,,,,,,3.000525
IE-Cra,22/06/2020 22:00,-0.054644809,0.833333333,-0.285243,-0.164972948,-0.169138115,-0.166014241,,,-0.171615,,-0.437497969,,,0.4675,-0.49999825,,0.08884375,-0.4796957,-0.495190909,0.466666667,-0.45355,,,,,,,,,,2.731275
IE-Cra,22/06/2020 23:00,-0.054644809,0.916666667,-0.282023,-0.165192662,-0.174108233,-0.16629222,,,-0.17109,,-0.437499375,,,0.484,-0.49999925,,0.09084375,-0.4748887,-0.497572727,0.0325,-0.459975,,,,,,,,,,2.89775
IE-Cra,23/06/2020 00:00,-0.049180328,-1,-0.282548,-0.16552025,-0.177204367,-0.166298155,,,-0.179986667,,-0.437499531,,,0.4405,-0.4999995,,0.09546875,-0.46989475,-0.490604545,-0.014166667,-0.429335,,,,,,,,,,3.844825
IE-Cra,23/06/2020 01:00,-0.049180328,-0.916666667,-0.28218975,-0.165654028,-0.174718183,-0.165534062,,,-0.180398333,,-0.437499219,,,0.4245,-0.49999925,,0.09515625,-0.47264835,-0.488118182,-0.026111111,-0.440735,,,,,,,,,,3.348045
IE-Cra,23/06/2020 02:00,-0.049180328,-0.833333333,-0.26967075,-0.16580939,-0.170263978,-0.166368063,,,-0.175183333,,-0.437499688,,,0.4535,-0.4999995,,0.09409375,-0.48035275,-0.49275,-0.062777778,-0.450135,,,,,,,,,,2.61085
IE-Cra,23/06/2020 03:00,-0.049180328,-0.75,-0.27234875,-0.165940867,-0.169641293,-0.166366288,,,-0.171265,,-0.437493594,,,0.4815,-0.49999475,,0.09240625,-0.47819135,-0.497168182,-0.086111111,-0.45681,,,,,,,,,,2.61085
IE-Cra,23/06/2020 04:00,-0.049180328,-0.666666667,-0.27550325,-0.16605082,-0.167310603,-0.16598415,,,-0.169991667,,-0.43707125,,,0.4905,-0.49964325,,0.08678125,-0.48594945,-0.498618182,0.296666667,-0.45586,,,,,,,,,,2.4318
IE-Cra,23/06/2020 05:00,-0.049180328,-0.583333333,-0.277672,-0.166145215,-0.166712233,-0.165553805,,,-0.165775333,,-0.429501563,,,0.493,-0.4933455,,0.0838125,-0.48375675,-0.499018182,0.4925,-0.482685,,,,,,,,,,2.264005
IE-Cra,23/06/2020 06:00,-0.049180328,-0.5,-0.27789425,-0.166246268,-0.165059056,-0.164949387,,,-0.16202,,-0.415304688,,,0.493,-0.4815335,,0.08134375,-0.47892815,-0.499045455,0.456666667,-0.456035,,,,,,,,,,2.063465
IE-Cra,23/06/2020 07:00,-0.049180328,-0.416666667,-0.2820515,-0.166336431,-0.161470117,-0.159623517,,,-0.156995,,-0.388921875,,,0.491,-0.459583,,0.08125,-0.4901671,-0.498777273,0.0775,-0.473915,,,,,,,,,,0.4454984
IE-Cra,23/06/2020 08:00,-0.049180328,-0.333333333,-0.285814,-0.166344714,-0.152760517,-0.150727367,,,-0.136385,,-0.324921875,,,0.4815,-0.406335,,0.084625,-0.48220545,-0.497390909,-0.248611111,-0.47533,,,,,,,,,,-2.374415
IE-Cra,23/06/2020 09:00,-0.049180328,-0.25,-0.2857335,-0.166197173,-0.151880767,-0.1450964,,,-0.12935,,-0.288390625,,,0.4775,-0.375941,,0.09209375,-0.4804938,-0.49655,-0.3075,-0.459685,,,,,,,,,,-3.43714
IE-Cra,23/06/2020 10:00,-0.049180328,-0.166666667,-0.28830975,-0.165798435,-0.157472867,-0.146719517,,,-0.141056667,,-0.3063125,,,0.4245,-0.390852,,0.09778125,-0.47789515,-0.487781818,-0.0975,-0.465045,,,,,,,,,,-2.883165
IE-Cra,23/06/2020 11:00,-0.049180328,-0.083333333,-0.2907605,-0.16527851,-0.15821775,-0.137018233,,,-0.144201667,,-0.297125,,,0.3905,-0.383208,,0.0996875,-0.4762247,-0.48195,-0.081111111,-0.45614,,,,,,,,,,-2.105525
IE-Cra,23/06/2020 12:00,-0.049180328,0,-0.293078,-0.164860067,-0.1563479,-0.151439917,,,-0.143788333,,-0.287515625,,,0.403,-0.375213,,0.09884375,-0.4827882,-0.484145455,-0.182777778,-0.451755,,,,,,,,,,-2.50426
IE-Cra,23/06/2020 13:00,-0.049180328,0.083333333,-0.29281325,-0.164615528,-0.16134547,-0.158743092,,,-0.1403,,-0.313921875,,,0.454,-0.397183,,0.09925,-0.466672,-0.492472727,-0.276666667,-0.472175,,,,,,,,,,-3.022015
IE-Cra,23/06/2020 14:00,-0.049180328,0.166666667,-0.290566,-0.164422397,-0.160806367,-0.150768833,,,-0.149576667,,-0.324203125,,,0.4395,-0.405737,,0.1049375,-0.4604459,-0.489481818,-0.085277778,-0.427485,,,,,,,,,,-1.193734
IE-Cra,23/06/2020 15:00,-0.049180328,0.25,-0.289063,-0.164297063,-0.158852183,-0.147738967,,,-0.149541667,,-0.327765625,,,0.464,-0.408701,,0.1028125,-0.4611558,-0.493868182,-0.136111111,-0.416405,,,,,,,,,,-2.02439
IE-Cra,23/06/2020 16:00,-0.049180328,0.333333333,-0.28787925,-0.164292813,-0.153576567,-0.148912783,,,-0.148471667,,-0.33,,,0.4745,-0.41056,,0.10115625,-0.46483305,-0.495731818,-0.1475,-0.41877,,,,,,,,,,-1.94609
IE-Cra,23/06/2020 17:00,-0.049180328,0.416666667,-0.29045475,-0.164372773,-0.160970283,-0.160900217,,,-0.15917,,-0.395625,,,0.4855,-0.46516,,0.098625,-0.46610925,-0.497636364,-0.105833333,-0.43106,,,,,,,,,,1.239475
IE-Cra,23/06/2020 18:00,-0.049180328,0.5,-0.2887785,-0.164436867,-0.165205953,-0.16048665,,,-0.158941667,,-0.391953125,,,0.4845,-0.462105,,0.0979375,-0.47375405,-0.497490909,-0.118888889,-0.427645,,,,,,,,,,1.305485
IE-Cra,23/06/2020 19:00,-0.049180328,0.583333333,-0.27162775,-0.16469403,-0.164284255,-0.165334925,,,-0.165118333,,-0.41363125,,,0.4825,-0.48014125,,0.09746875,-0.47591965,-0.497181818,-0.1075,-0.44576,,,,,,,,,,2.287715
IE-Cra,23/06/2020 20:00,-0.049180328,0.666666667,-0.26844375,-0.164939858,-0.166494057,-0.166307427,,,-0.169067667,,-0.430340625,,,0.489,-0.4940435,,0.09465625,-0.4783309,-0.498281818,-0.032777778,-0.45074,,,,,,,,,,2.597155
IE-Cra,23/06/2020 21:00,-0.049180328,0.75,-0.276537,-0.16512569,-0.167914557,-0.165723773,,,-0.170545,,-0.436985938,,,0.493,-0.49957225,,0.084,-0.4884972,-0.499018182,0.333333333,-0.466875,,,,,,,,,,2.332845
IE-Cra,23/06/2020 22:00,-0.049180328,0.833333333,-0.27609075,-0.165429717,-0.167448858,-0.165743292,,,-0.169798333,,-0.437491719,,,0.493,-0.49999325,,0.0830625,-0.4902905,-0.499027273,-0.332222222,-0.485495,,,,,,,,,,2.275065
IE-Cra,23/06/2020 23:00,-0.049180328,0.916666667,-0.27585875,-0.165888177,-0.168044965,-0.165737087,,,-0.169871667,,-0.43749625,,,0.493,-0.499997,,0.08325,-0.4788133,-0.499027273,-0.340555556,-0.464415,,,,,,,,,,2.3131
IE-Cra,24/06/2020 00:00,-0.043715847,-1,-0.2746475,-0.166189128,-0.169051342,-0.165780378,,,-0.170066667,,-0.437495938,,,0.493,-0.4999965,,0.0846875,-0.48363525,-0.499013636,-0.300555556,-0.457035,,,,,,,,,,2.40689
IE-Cra,24/06/2020 01:00,-0.043715847,-0.916666667,-0.27236925,-0.166195433,-0.169579308,-0.166207333,,,-0.170536667,,-0.437495,,,0.493,-0.49999575,,0.08728125,-0.4757526,-0.498986364,-0.311944444,-0.44941,,,,,,,,,,2.495515
IE-Cra,24/06/2020 02:00,-0.043715847,-0.833333333,-0.270526,-0.166239125,-0.169041927,-0.166366953,,,-0.171096667,,-0.437495156,,,0.493,-0.499996,,0.089125,-0.48446665,-0.498963636,-0.120833333,-0.451445,,,,,,,,,,2.54996
IE-Cra,24/06/2020 03:00,-0.043715847,-0.75,-0.27056,-0.166268462,-0.168570093,-0.166206574,,,-0.169701667,,-0.437494688,,,0.493,-0.49999575,,0.08759375,-0.48031735,-0.498981818,0.27,-0.46568,,,,,,,,,,2.457655
IE-Cra,24/06/2020 04:00,-0.043715847,-0.666666667,-0.27366475,-0.166314442,-0.16714291,-0.165716355,,,-0.169683333,,-0.437147344,,,0.493,-0.4997065,,0.07784375,-0.4853595,-0.499081818,0.4775,-0.46059,,,,,,,,,,2.13881
IE-Cra,24/06/2020 05:00,-0.043715847,-0.583333333,-0.27333725,-0.166453657,-0.165979103,-0.165623742,,,-0.167241667,,-0.43261875,,,0.493,-0.495939,,0.07646875,-0.492845,-0.499090909,0.473333333,-0.48548,,,,,,,,,,2.07153
IE-Cra,24/06/2020 06:00,-0.043715847,-0.5,-0.2731545,-0.166616617,-0.165062297,-0.165142493,,,-0.161538333,,-0.41954375,,,0.493,-0.48506025,,0.0774375,-0.4883923,-0.499086364,0.265,-0.48713,,,,,,,,,,1.9954
IE-Cra,24/06/2020 07:00,-0.043715847,-0.416666667,-0.277453,-0.166597168,-0.156020967,-0.161830427,,,-0.153795,,-0.3981875,,,0.493,-0.467292,,0.07746875,-0.4803765,-0.499081818,0.644722222,-0.464065,,,,,,,,,,1.285752
IE-Cra,24/06/2020 08:00,-0.043715847,-0.333333333,-0.28254825,-0.166465825,-0.145713267,-0.152939933,,,-0.1341,,-0.335671875,,,0.491,-0.415279,,0.0791875,-0.4848984,-0.4988,0.657222222,-0.475665,,,,,,,,,,-2.291705
